Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,USG%,TS%,PTS_per_TSA,FT_rate,3P_rate,AST_TO,TOV%,TRB%_approx,STL_per_min,BLK_per_min,STL%,BLK%,Raw_EFF,PF_per_min,Load,Creation_proxy,PTS_log,AST_log,TRB_log,STL_log,BLK_log,TOV_log
Daniel Oturu,21.0,30.0,0.0,5.4,0.7,1.7,0.423,0.0,0.2,0.2,0.7,1.6,0.447,0.433,0.3,0.4,0.75,0.7,0.9,1.6,0.3,0.1,0.2,0.3,0.8,1.8,2021,40.29622167366356,0.4797415792026695,0.959483158405339,0.23529273357215547,0.11764636678607773,0.9999666677777407,13.786701347879836,29.62957476004674,0.018518484225029216,0.03703696845005843,1.8518484225029213,3.7036968450058425,0.48148058985075953,0.14814787380023373,2.4759999999999995,0.15000000000000002,1.0296194171811583,0.26236426446749106,0.9555114450274363,0.09531017980432487,0.18232155679395465,0.26236426446749106
Daniel Theis,31.0,60.0,3.0,16.9,2.6,4.9,0.532,0.4,1.2,0.366,2.2,3.7,0.586,0.577,0.6,0.8,0.76,1.4,2.7,4.1,1.0,0.4,0.9,0.7,2.1,6.3,2024,35.218914071648484,0.5997703736283823,1.1995407472567645,0.16326497292862668,0.24489745939294,1.4285510206997045,11.760732928876127,24.26034067435463,0.023668625048150864,0.05325440635833944,2.366862504815086,5.325440635833944,0.562129844893583,0.12426028150279203,6.952000000000001,0.515,1.9878743481543455,0.6931471805599453,1.62924053973028,0.33647223662121295,0.6418538861723948,0.5306282510621704
Daniel Theis,30.0,7.0,1.0,15.6,3.0,6.3,0.477,0.3,1.6,0.182,2.7,4.7,0.576,0.5,0.7,1.7,0.417,1.0,2.1,3.1,1.3,0.3,0.9,0.4,1.0,7.0,2023,47.743559138744146,0.4965940740719721,0.9931881481439442,0.2698408415224738,0.2539678508446812,3.249918752031199,5.370562069599799,19.871782133472994,0.01923075690336096,0.057692270710082885,1.923075690336096,5.769227071008288,0.5064099317885054,0.0641025230112032,8.748000000000001,0.6100000000000001,2.0794415416798357,0.832909122935104,1.410986973710262,0.26236426446749106,0.6418538861723948,0.33647223662121295
Daniel Theis,29.0,47.0,27.0,20.8,3.2,6.2,0.519,0.7,2.3,0.308,2.5,3.9,0.641,0.576,1.0,1.5,0.681,1.3,3.6,4.9,0.9,0.4,0.7,1.0,2.4,8.2,2022,37.78844337094068,0.5976667672496104,1.1953335344992209,0.24193509365307475,0.3709671436013813,0.8999910000899991,12.722630123880249,23.557680981884147,0.019230759985211548,0.033653829974120204,1.9230759985211545,3.3653829974120204,0.5096151396081059,0.11538455991126927,8.760000000000002,0.59,2.2192034840549946,0.6418538861723948,1.7749523509116738,0.33647223662121295,0.5306282510621704,0.6931471805599453
Daniel Theis,28.0,65.0,51.0,24.6,3.9,7.2,0.541,0.8,2.3,0.322,3.1,4.8,0.646,0.593,1.1,1.7,0.673,1.4,4.0,5.5,1.7,0.6,0.9,1.0,2.6,9.6,2021,36.37396895367116,0.6039247560081077,1.2078495120162154,0.23611078317946782,0.3194440007722211,1.699983000169998,11.175669227012486,22.357714488733947,0.02439023398770976,0.03658535098156464,2.439023398770976,3.658535098156464,0.544715225725518,0.1056910139467423,10.648,0.8200000000000001,2.3608540011180215,0.9932517730102833,1.8718021769015913,0.4700036292457355,0.6418538861723948,0.6931471805599453
Danilo Gallinari,32.0,51.0,4.0,24.0,4.0,9.3,0.434,2.0,5.0,0.406,2.0,4.3,0.466,0.542,3.2,3.4,0.925,0.3,3.8,4.1,1.5,0.6,0.2,0.8,2.1,13.3,2021,48.316646534730616,0.6159683068096454,1.2319366136192909,0.3655910047408551,0.5376338305012575,1.874976562792965,6.898924716346397,17.083326215280742,0.024999989583337674,0.008333329861112558,2.4999989583337676,0.8333329861112558,0.5583331006945413,0.08749996354168187,13.096000000000002,0.9650000000000001,2.6602595372658615,0.9162907318741551,1.62924053973028,0.4700036292457355,0.18232155679395465,0.5877866649021191
Danilo Gallinari,33.0,66.0,18.0,25.3,3.9,9.0,0.434,1.7,4.5,0.381,2.2,4.6,0.485,0.528,2.1,2.4,0.904,0.5,4.1,4.7,1.5,0.4,0.2,0.6,1.4,11.7,2022,42.118560427446475,0.5817416649347007,1.1634833298694014,0.26666637037069957,0.4999994444450617,2.4999583340277667,5.630625346635373,18.5770677560997,0.01581027043072315,0.007905135215361575,1.581027043072315,0.7905135215361575,0.49407095096009834,0.05533594650753102,12.156,0.885,2.5416019934645457,0.9162907318741551,1.7404661748405046,0.33647223662121295,0.18232155679395465,0.4700036292457355
Danilo Gallinari,35.0,49.0,0.0,12.9,1.7,3.9,0.437,0.6,1.9,0.323,1.1,2.0,0.546,0.516,1.7,2.0,0.857,0.4,1.8,2.2,1.1,0.3,0.1,0.5,1.0,5.7,2024,40.93020082930168,0.5962330622739284,1.1924661245478567,0.5128191978994926,0.4871782380045179,2.199956000879983,9.469679034698798,17.05425034554237,0.023255795925739592,0.007751931975246531,2.325579592573959,0.7751931975246531,0.496123646415778,0.0775193197524653,6.380000000000001,0.5050000000000001,1.9021075263969205,0.7419373447293773,1.1631508098056809,0.26236426446749106,0.09531017980432487,0.4054651081081644
Danny Green,33.0,69.0,69.0,28.0,3.2,7.9,0.412,2.5,6.3,0.405,0.7,1.6,0.438,0.573,0.4,0.6,0.775,0.8,3.0,3.8,1.7,1.3,0.8,1.0,1.8,9.5,2021,32.72855973980009,0.5818219232950474,1.163643846590095,0.07594927095028993,0.7974673449780443,1.699983000169998,10.912253478553604,13.571423724491527,0.0464285548469447,0.028571418367350585,4.642855484694469,2.8571418367350585,0.39999985714290826,0.06428569132653882,10.863999999999999,0.8150000000000001,2.3513752571634776,0.9932517730102833,1.5686159179138452,0.832909122935104,0.5877866649021191,0.6931471805599453
Danny Green,34.0,62.0,28.0,21.8,2.0,5.2,0.394,1.7,4.4,0.38,0.4,0.8,0.469,0.555,0.2,0.2,0.786,0.5,2.0,2.5,1.0,1.0,0.6,0.7,1.7,5.9,2022,27.467877308313163,0.5578658134156328,1.1157316268312656,0.03846146449718366,0.8461522189380406,1.4285510206997045,11.690027237763465,11.467884647759336,0.04587153859103734,0.027522923154622406,4.587153859103735,2.7522923154622405,0.3256879239963651,0.07798161560476348,6.988,0.49500000000000005,1.9315214116032138,0.6931471805599453,1.252762968495368,0.6931471805599453,0.4700036292457355,0.5306282510621704
Danny Green,36.0,2.0,0.0,9.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,2024,11.111098765445817,0.0,0.0,0.0,0.49999500004999947,49999.99999999999,0.0,11.111098765445817,0.05555549382722908,0.0,5.5555493827229085,0.0,0.11111098765445816,0.05555549382722908,1.5,0.1,0.0,0.4054651081081644,0.6931471805599453,0.4054651081081644,0.0,0.0
Danny Green,35.0,11.0,0.0,12.5,2.0,4.5,0.449,1.5,3.4,0.432,0.5,1.1,0.5,0.612,0.1,0.1,1.0,0.3,1.0,1.3,0.5,0.5,0.3,0.9,1.5,5.5,2023,43.551965158427876,0.6051923301225131,1.2103846602450261,0.022222172839615913,0.7555538765469411,0.5555493827846357,16.531931425548446,10.399991680006657,0.0399999680000256,0.02399998080001536,3.99999680000256,2.399998080001536,0.37599969920024057,0.1199999040000768,5.944,0.375,1.8718021769015913,0.4054651081081644,0.832909122935104,0.4054651081081644,0.26236426446749106,0.6418538861723948
Dante Exum,25.0,6.0,3.0,19.3,1.7,4.3,0.385,0.3,1.8,0.182,1.3,2.5,0.533,0.423,0.2,0.3,0.5,0.3,2.5,2.8,2.2,0.7,0.3,1.2,1.5,3.8,2021,29.181332030397908,0.42869939372880483,0.8573987874576097,0.06976727961097766,0.418603677665866,1.8333180556828694,21.306780350176936,14.507764503748962,0.0362694112593724,0.015544033396873887,3.6269411259372406,1.5544033396873886,0.3056993234718532,0.07772016698436944,7.832,0.6300000000000001,1.5686159179138452,1.1631508098056809,1.33500106673234,0.5306282510621704,0.26236426446749106,0.7884573603642702
Dante Exum,28.0,55.0,17.0,19.8,2.9,5.5,0.533,1.0,2.0,0.491,2.0,3.5,0.557,0.621,1.0,1.2,0.779,0.5,2.3,2.7,2.9,0.4,0.1,0.9,1.5,7.8,2024,34.989881318241764,0.6469796831790259,1.2939593663580518,0.21818142148832456,0.36363570248054095,3.222186420150887,12.990743373638317,13.636356749314773,0.02020200999898485,0.005050502499746212,2.020200999898485,0.5050502499746212,0.5151512549741137,0.07575753749619318,9.828000000000001,0.97,2.174751721484161,1.3609765531356006,1.308332819650179,0.33647223662121295,0.09531017980432487,0.6418538861723948
Danuel House Jr.,30.0,34.0,4.0,15.0,1.4,3.1,0.448,0.4,1.5,0.3,0.9,1.6,0.582,0.519,1.0,1.4,0.761,0.5,1.2,1.7,0.8,0.4,0.1,0.6,1.3,4.2,2024,28.7733141511239,0.5651222682393212,1.1302445364786424,0.4516114464146889,0.48386940687288105,1.3333111114814755,13.901728679961355,11.333325777782814,0.026666648888900742,0.006666662222225186,2.6666648888900744,0.6666662222225186,0.2999998000001333,0.08666660888892741,5.116,0.37000000000000005,1.6486586255873816,0.5877866649021191,0.9932517730102833,0.33647223662121295,0.09531017980432487,0.4700036292457355
Danuel House Jr.,29.0,56.0,5.0,14.4,1.7,3.5,0.472,0.7,2.0,0.336,1.0,1.6,0.644,0.566,0.8,1.1,0.75,0.2,1.5,1.7,0.8,0.3,0.2,0.5,1.2,4.8,2023,31.138867264675508,0.6024081264856262,1.2048162529712525,0.3142848163290962,0.5714269387801749,1.5999680006399875,11.15073338373465,11.80554735725878,0.020833318865750787,0.01388887924383386,2.083331886575079,1.3888879243833858,0.3611108603396803,0.08333327546300315,5.284,0.4,1.7578579175523736,0.5877866649021191,0.9932517730102833,0.26236426446749106,0.18232155679395465,0.4054651081081644
Danuel House Jr.,28.0,42.0,7.0,17.3,1.9,4.7,0.404,1.0,2.8,0.376,0.9,1.9,0.444,0.515,1.0,1.4,0.759,0.4,2.2,2.6,1.0,0.5,0.4,0.8,1.2,5.9,2022,35.3525807210516,0.5549274738008394,1.1098549476016788,0.29787170665594326,0.5957434133118865,1.2499843751953101,13.080423347901656,15.028893046882631,0.028901717397851214,0.023121373918280973,2.8901717397851217,2.312137391828097,0.3699419826924955,0.06936412175484291,7.116,0.49500000000000005,1.9315214116032138,0.6931471805599453,1.2809338454620642,0.4054651081081644,0.33647223662121295,0.5877866649021191
Danuel House Jr.,27.0,36.0,23.0,25.9,3.1,7.6,0.404,1.5,4.3,0.346,1.6,3.2,0.483,0.504,1.1,1.8,0.651,0.5,3.2,3.7,1.9,0.6,0.4,1.0,1.9,8.8,2021,36.26253426156978,0.5243082408147751,1.0486164816295502,0.23684179362921895,0.5657887292253563,1.899981000189998,10.64734811824093,14.285708769996615,0.02316601422161613,0.015444009481077423,2.316601422161613,1.544400948107742,0.35521221806478076,0.07335904503511775,11.292,0.8200000000000001,2.2823823856765264,1.0647107369924282,1.547562508716013,0.4700036292457355,0.33647223662121295,0.6931471805599453
Dario Šarić,29.0,64.0,9.0,17.2,2.8,6.1,0.466,1.2,3.1,0.376,1.7,3.0,0.56,0.562,1.2,1.5,0.849,1.1,3.3,4.4,2.3,0.5,0.2,1.2,1.8,8.0,2024,46.279042861021594,0.5917151010131643,1.1834302020263285,0.2459012362274816,0.5081958882034621,1.916650694577545,15.07535794553022,25.58138047594159,0.02906975054084271,0.011627900216337085,2.906975054084271,1.1627900216337084,0.6162787114658653,0.10465110194703377,10.259999999999998,0.86,2.1972245773362196,1.1939224684724346,1.6863989535702288,0.4054651081081644,0.18232155679395465,0.7884573603642702
Dario Šarić,26.0,50.0,4.0,17.4,3.1,6.8,0.447,0.9,2.7,0.348,2.1,4.1,0.512,0.516,1.7,2.0,0.848,0.9,2.9,3.8,1.3,0.6,0.1,1.1,1.9,8.7,2021,50.45974111509131,0.5664055124928222,1.1328110249856445,0.2941172145335081,0.3970582396202359,1.1818074381141987,12.528459534784131,21.839067908581665,0.03448273880302368,0.0057471231338372805,3.448273880302368,0.574712313383728,0.5402295745807043,0.10919533954290832,10.08,0.6950000000000001,2.272125885509337,0.832909122935104,1.5686159179138452,0.4700036292457355,0.09531017980432487,0.7419373447293773
Dario Šarić,28.0,57.0,12.0,14.1,2.2,4.9,0.458,0.8,2.0,0.391,1.4,2.8,0.506,0.54,1.1,1.3,0.829,0.9,2.7,3.6,1.3,0.4,0.1,1.0,1.7,6.4,2023,45.90067666618677,0.5847942529344793,1.1695885058689586,0.26530558100901835,0.4081624323215667,1.2999870001299987,15.451150415404179,25.531896785888804,0.02836877420654312,0.00709219355163578,2.8368774206543117,0.7092193551635779,0.5602832905792268,0.12056729037780825,7.772,0.5800000000000001,2.0014800002101243,0.832909122935104,1.5260563034950494,0.33647223662121295,0.09531017980432487,0.6931471805599453
Dariq Whitehead,19.0,2.0,0.0,12.0,0.5,2.5,0.2,0.0,1.5,0.0,0.5,1.0,0.5,0.2,0.5,1.0,0.5,0.0,2.0,2.0,1.5,0.0,0.5,0.0,0.0,1.5,2024,24.49997958335035,0.2551011731252615,0.510202346250523,0.39999840000639997,0.5999976000095999,150000.0,0.0,16.666652777789352,0.0,0.041666631944473384,0.0,4.166663194447338,0.24999979166684028,0.0,4.4399999999999995,0.37500000000000006,0.9162907318741551,0.9162907318741551,1.0986122886681098,0.0,0.4054651081081644,0.0
Darius Bazley,23.0,9.0,0.0,16.9,2.0,3.3,0.6,0.2,0.9,0.25,1.8,2.4,0.727,0.633,1.1,1.3,0.833,0.9,2.2,3.1,0.8,0.7,0.8,0.9,0.3,5.3,2024,28.23666968244398,0.684399058886728,1.368798117773456,0.3939382001872722,0.2727264462834961,0.8888790124554172,18.85997724229413,18.34318441231692,0.041420093834264,0.04733725009630173,4.142009383426401,4.733725009630172,0.49112396974913053,0.017751468786113146,5.572,0.42500000000000004,1.840549633397487,0.5877866649021191,1.410986973710262,0.5306282510621704,0.5877866649021191,0.6418538861723948
Darius Bazley,20.0,55.0,55.0,31.2,5.0,12.5,0.396,1.5,5.2,0.29,3.5,7.3,0.47,0.456,2.3,3.2,0.702,0.9,6.3,7.2,1.8,0.5,0.5,2.2,1.1,13.7,2021,51.62818858070879,0.49252193520136955,0.9850438704027391,0.25599979520016386,0.41599966720026627,0.8181780991904581,13.657801305064996,23.076915680475743,0.016025635889219268,0.016025635889219268,1.6025635889219267,1.6025635889219267,0.41987166029754475,0.03525639895628239,17.908,1.0450000000000002,2.6878474937846906,1.0296194171811583,2.1041341542702074,0.4054651081081644,0.4054651081081644,1.1631508098056809
Darius Bazley,22.0,43.0,1.0,14.3,1.9,4.3,0.454,0.5,1.2,0.377,1.5,3.0,0.485,0.508,0.9,1.6,0.543,0.8,2.4,3.2,0.9,0.5,0.8,0.6,1.0,5.2,2023,39.188783784067276,0.5195832941980533,1.0391665883961065,0.3720921579252142,0.27906911844391064,1.4999750004166599,10.70661901031583,22.377606728946343,0.03496501051397866,0.05594401682236586,3.4965010513978663,5.594401682236586,0.4825171450929056,0.06993002102795733,6.504,0.44000000000000006,1.824549292051046,0.6418538861723948,1.4350845252893227,0.4054651081081644,0.5877866649021191,0.4700036292457355
Darius Bazley,21.0,69.0,53.0,27.9,4.0,9.4,0.422,1.2,3.9,0.297,2.8,5.5,0.511,0.484,1.7,2.5,0.688,1.0,5.3,6.3,1.4,0.8,1.0,1.3,1.0,10.8,2022,42.293891650934896,0.5142852244902625,1.028570448980525,0.26595716387535756,0.41489317564555783,1.0769147929631309,11.016939816152698,22.58063706787202,0.028673824848091455,0.03584228106011432,2.8673824848091454,3.5842281060114316,0.45878119756946323,0.03584228106011432,13.200000000000001,0.8200000000000001,2.468099531471619,0.8754687373538999,1.9878743481543455,0.5877866649021191,0.6931471805599453,0.832909122935104
Darius Days,23.0,4.0,0.0,6.3,1.3,3.0,0.417,0.8,2.5,0.3,0.5,0.5,1.0,0.542,0.5,0.5,1.0,0.3,1.3,1.5,0.3,0.0,0.3,0.0,0.5,3.8,2023,51.1110299824921,0.5900602793159027,1.1801205586318053,0.16666611111296295,0.8333305555648147,29999.999999999996,0.0,23.809486016688865,0.0,0.04761897203337773,0.0,4.761897203337773,0.6666656084672881,0.07936495338896288,3.52,0.25,1.5686159179138452,0.26236426446749106,0.9162907318741551,0.0,0.26236426446749106,0.0
Darius Garland,23.0,69.0,69.0,35.5,7.6,16.4,0.462,2.4,6.0,0.41,5.1,10.4,0.492,0.537,4.0,4.7,0.863,0.4,2.3,2.7,7.8,1.2,0.1,2.9,2.1,21.6,2023,60.19153234041341,0.5847950049842945,1.169590009968589,0.2865851911065908,0.3658534354552223,2.6896458977727664,13.571689642601255,7.6056316603854475,0.03380280737949087,0.0028169006149575734,3.3802807379490876,0.2816900614957573,0.5915491291410906,0.059154912914109035,29.168,2.64,3.1179499062782403,2.174751721484161,1.308332819650179,0.7884573603642702,0.09531017980432487,1.3609765531356006
Darius Garland,24.0,57.0,57.0,33.4,6.6,14.8,0.446,2.3,6.2,0.371,4.3,8.5,0.501,0.524,2.6,3.1,0.834,0.5,2.1,2.7,6.5,1.3,0.1,3.1,1.7,18.0,2024,57.6766294381349,0.5567925285866564,1.1135850571733128,0.2094593179328933,0.4189186358657866,2.0967674297824845,16.09218433752889,8.083829915020983,0.03892214403528622,0.0029940110796374013,3.8922144035286217,0.2994011079637401,0.5029938613790833,0.05089818835383582,25.764000000000003,2.2,2.9444389791664403,2.0149030205422647,1.308332819650179,0.832909122935104,0.09531017980432487,1.410986973710262
Darius Garland,21.0,54.0,50.0,33.1,6.7,14.9,0.451,1.9,4.9,0.395,4.8,9.9,0.479,0.517,2.1,2.4,0.848,0.4,2.0,2.4,6.1,1.2,0.1,3.0,2.0,17.4,2021,57.26886487345471,0.5452490942284444,1.0904981884568887,0.16107371740018966,0.32885883969205393,2.033326555578148,15.826115305910896,7.250753096449214,0.03625376548224607,0.0030211471235205064,3.625376548224607,0.3021147123520506,0.47432009839271944,0.06042294247041012,25.055999999999997,2.09,2.91235066461494,1.9600947840472698,1.2237754316221157,0.7884573603642702,0.09531017980432487,1.3862943611198906
Darius Garland,22.0,68.0,68.0,35.7,8.0,17.3,0.462,2.6,6.7,0.383,5.4,10.6,0.512,0.536,3.2,3.5,0.892,0.6,2.7,3.3,8.6,1.3,0.1,3.6,1.7,21.7,2022,62.857125250104964,0.5759020297759927,1.1518040595519854,0.2023120217849585,0.3872830131312063,2.3888822531048524,16.042773599477005,9.243694889721318,0.03641455562617489,0.0028011196635519147,3.6414555626174887,0.2801119663551915,0.6106440866543172,0.04761903428038255,31.04,2.8049999999999997,3.122364924487357,2.2617630984737906,1.4586150226995167,0.832909122935104,0.09531017980432487,1.5260563034950494
Darius Miller,30.0,18.0,0.0,10.9,1.2,2.7,0.458,0.9,2.3,0.405,0.3,0.3,0.833,0.635,0.7,0.7,1.0,0.1,1.2,1.3,1.2,0.7,0.3,0.4,0.7,4.1,2021,31.266026361443707,0.6815136917762905,1.363027383552581,0.25925829904333686,0.8518486968566782,2.999925001874953,11.737054762163257,11.926594562757282,0.06422012456869305,0.027522910529439882,6.4220124568693056,2.7522910529439883,0.5229353000593577,0.06422012456869305,4.6080000000000005,0.44499999999999995,1.62924053973028,0.7884573603642702,0.832909122935104,0.5306282510621704,0.26236426446749106,0.33647223662121295
Darren Collison,34.0,3.0,0.0,12.3,0.7,2.3,0.286,0.0,1.0,0.0,0.7,1.3,0.5,0.286,0.0,0.0,,0.0,1.3,1.3,0.7,0.3,0.0,0.3,1.7,1.3,2022,21.138194196590078,0.28260746692405686,0.5652149338481137,0.0,0.4347807183447029,2.3332555581480614,11.538417159934001,10.569097098295043,0.024390224072988558,0.0,2.439022407298856,0.0,0.13821126974693515,0.13821126974693515,3.3,0.205,0.832909122935104,0.5306282510621704,0.832909122935104,0.26236426446749106,0.0,0.26236426446749106
David Duke Jr.,24.0,4.0,0.0,12.8,2.5,4.5,0.556,0.8,1.5,0.5,1.8,3.0,0.583,0.639,0.8,0.8,1.0,0.5,2.0,2.5,1.3,0.5,0.0,0.8,1.0,6.5,2024,44.15621550295664,0.6698254950010408,1.3396509900020817,0.1777773827169273,0.3333325925942387,1.6249796877539031,14.154256627288346,19.531234741222857,0.03906246948244572,0.0,3.9062469482445716,0.0,0.6249995117191315,0.07812493896489144,6.952,0.585,2.0149030205422647,0.832909122935104,1.252762968495368,0.4054651081081644,0.0,0.5877866649021191
David Duke Jr.,23.0,23.0,0.0,9.9,1.6,3.4,0.462,0.0,0.5,0.083,1.5,2.9,0.53,0.468,0.5,0.7,0.706,0.5,0.8,1.3,0.9,0.4,0.0,0.8,1.3,3.7,2023,45.53530754009339,0.4989199058254967,0.9978398116509934,0.20588174740662527,0.14705839100473234,1.1249859376757791,17.74618956036034,13.13129986737387,0.04040399959191961,0.0,4.04039995919196,0.0,0.35353499642929664,0.13131299867373872,5.4079999999999995,0.36500000000000005,1.547562508716013,0.6418538861723948,0.832909122935104,0.33647223662121295,0.0,0.5877866649021191
David Duke Jr.,22.0,22.0,7.0,15.5,1.8,4.9,0.361,0.4,1.7,0.243,1.4,3.2,0.423,0.403,0.8,1.0,0.81,1.4,1.7,3.0,0.8,0.6,0.3,0.4,1.6,4.7,2022,37.032234172752155,0.44007408225827294,0.8801481645165459,0.20408121616078334,0.34693806747333167,1.9999500012499687,6.9686289745139804,19.35482622269276,0.03870965244538552,0.01935482622269276,3.870965244538552,1.935482622269276,0.3677416982311624,0.1032257398543614,6.540000000000001,0.395,1.7404661748405046,0.5877866649021191,1.3862943611198906,0.4700036292457355,0.26236426446749106,0.33647223662121295
David Johnson,20.0,2.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,49.999500004999945,0.0,0.0,0.0,0.9999800003999921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49999500004999947,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Nwaba,29.0,46.0,4.0,13.2,1.8,3.8,0.483,0.3,1.1,0.306,1.5,2.8,0.551,0.526,1.0,1.5,0.716,0.9,2.4,3.3,0.8,0.6,0.4,0.5,1.2,5.1,2022,37.575729109296134,0.5717475969784821,1.1434951939569642,0.39473580332683333,0.2894729224396778,1.5999680006399875,10.080624837449925,24.99998106062041,0.045454511019309835,0.03030300734620656,4.545451101930984,3.030300734620656,0.545454132231718,0.09090902203861967,5.76,0.41500000000000004,1.8082887711792655,0.5877866649021191,1.4586150226995167,0.4700036292457355,0.33647223662121295,0.4054651081081644
David Nwaba,28.0,30.0,9.0,22.6,3.5,7.3,0.486,0.6,2.1,0.27,3.0,5.2,0.574,0.525,1.6,2.3,0.691,1.3,2.6,3.9,1.0,1.0,0.7,0.6,2.0,9.2,2021,39.43361087008368,0.5534160810682375,1.106832162136475,0.31506806155060063,0.2876708388070702,1.6666388893518442,6.732487957262167,17.256629532464807,0.044247768031961045,0.03097343762237273,4.424776803196105,3.0973437622372733,0.47345111794198325,0.08849553606392209,9.911999999999999,0.6599999999999999,2.322387720290225,0.6931471805599453,1.589235205116581,0.6931471805599453,0.5306282510621704,0.4700036292457355
David Roddy,22.0,65.0,13.0,18.1,2.5,6.3,0.403,0.7,2.5,0.293,1.8,3.8,0.478,0.462,0.7,1.0,0.691,0.8,2.4,3.2,1.2,0.4,0.2,0.9,1.1,6.5,2024,42.20992143098263,0.48219513027428745,0.9643902605485749,0.15872990677792576,0.3968247669448144,1.3333185186831258,11.780089293076841,17.67954824334351,0.02209943530417939,0.011049717652089695,2.209943530417939,1.1049717652089694,0.35911582369291495,0.06077344708649332,8.84,0.565,2.0149030205422647,0.7884573603642702,1.4350845252893227,0.33647223662121295,0.18232155679395465,0.6418538861723948
David Roddy,21.0,70.0,4.0,18.0,2.6,6.0,0.429,0.9,3.0,0.307,1.6,3.0,0.553,0.506,0.6,0.9,0.631,0.7,2.0,2.8,0.8,0.4,0.3,0.8,1.5,6.7,2023,39.977755567913576,0.5237640341400343,1.0475280682800685,0.14999975000041668,0.4999991666680556,0.9999875001562482,11.11727193264045,15.555546913585049,0.022222209876550072,0.01666665740741255,2.2222209876550068,1.6666657407412553,0.36111091049393873,0.08333328703706276,7.9959999999999996,0.49500000000000005,2.0412203288596382,0.5877866649021191,1.33500106673234,0.33647223662121295,0.26236426446749106,0.5877866649021191
