Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Dusty Hannahs,25,MEM,SG,2,0,26,4.5,0.311,0.417,0.167,0,4.4,2.2,28.8,1.9,0,7.2,23.9,-0.1,0,-0.1,-0.125,-6.5,-3.2,-9.7,-0.1
R.J. Hunter,25,BOS,SG,1,0,26,21.5,0.612,0.769,0.154,4.1,8.2,6.2,18,1.9,0,0,23,0.1,0,0.1,0.226,3.2,0.4,3.6,0
Emanuel Terry,22,2TM,PF,3,0,23,19.7,0.571,0,0.571,14.1,19.6,16.8,12.2,6.2,0,18.6,20.1,0,0,0.1,0.117,-0.2,2.4,2.3,0
Emanuel Terry,22,PHO,PF,2,0,20,19.9,0.654,0,0.333,10.9,22.5,16.6,8,7.2,0,22.5,19.1,0,0,0.1,0.127,-1.1,3.4,2.3,0
Emanuel Terry,22,MIA,PF,1,0,3,18.4,0.266,0,2,35.4,0,17.7,40.5,0,0,0,26.8,0,0,0,0.045,5.9,-3.9,2.1,0
DeVaughn Akoon-Purcell,25,DEN,SG,7,0,22,8.2,0.322,0.4,0.2,4.9,14.8,9.8,37.1,4.5,0,15.5,25,-0.1,0,0,-0.051,-7.9,2.1,-5.8,0
Justin Patton,21,PHI,C,3,0,21,10.5,0.317,0.286,0.286,10.4,19.6,15.1,18.7,4.5,0,0,15.7,0,0,0,0.079,-5.2,3.2,-2,0
Scott Machado,28,LAL,PG,4,0,19,22.2,0.776,0.167,0.167,0,0,0,23.5,2.4,0,0,14,0.1,0,0.1,0.281,2.9,2.7,5.5,0
J.P. Macura,23,CHO,SG,2,0,17,5.7,0.333,0.444,0,0,19.4,9.5,18,0,0,0,22.8,0,0,0,-0.11,-4.7,-2.9,-7.7,0
Troy Caupain,23,ORL,PG,4,0,16,30.7,0.625,0.375,0,6.6,13.6,10,42.5,3.1,0,0,21.8,0.1,0,0.1,0.347,9.6,3.7,13.3,0.1
Gary Payton II,26,WAS,PG,3,0,16,36.9,0.688,0.25,0,6.7,6.9,6.8,45.1,8.9,5.3,11.1,23.8,0.1,0,0.1,0.358,8.3,10.6,18.9,0.1
Vince Edwards,22,HOU,SF,2,0,16,3.8,0.375,1,0,6.8,7.1,6.9,0,0,0,0,10.9,0,0,0,-0.014,-1.6,-4.8,-6.4,0
Andre Ingram,33,LAL,SG,4,0,15,-11.9,0,0.5,0,7,6.7,6.9,0,3.1,0,14.3,19.3,-0.1,0,-0.1,-0.408,-14.8,-4.8,-19.6,-0.1
Ángel Delgado,24,LAC,C,2,0,15,4.3,0.255,0,0.4,14.6,13.7,14.1,0,3.1,0,0,16.5,0,0,0,-0.055,-7,-5,-12,0
Donatas Motiejūnas,28,SAS,PF,3,0,13,-0.5,0.436,0,0.333,16.9,8.3,12.6,11.9,0,6.5,30.4,33.5,-0.1,0,-0.1,-0.246,-19.4,-2.3,-21.7,-0.1
Yante Maten,22,MIA,PF,2,0,13,5.7,0.25,0.25,0,8.2,16.4,12.3,0,3.8,0,0,13.2,0,0,0,-0.026,-7.5,-1.6,-9.1,0
Kostas Antetokounmpo,21,DAL,PF,2,0,11,-0.9,0.21,0,1.333,0,9.7,4.9,0,8.8,0,17.4,22.5,-0.1,0,-0.1,-0.247,-12.6,-0.1,-12.7,0
Joe Chealey,23,CHO,PG,1,0,8,2,0.333,0,0,0,0,0,17.7,0,0,0,16.2,0,0,0,-0.08,-8.5,-6,-14.6,0
Tahjere McCall,24,BRK,SG,1,0,8,9.6,0.581,0.333,0.333,0,13.1,6.6,0,0,0,0,18.1,0,0,0,0.055,-6,-0.6,-6.6,0
D.J. Stephens,28,MEM,SG,1,0,7,5.5,0.5,0,0,0,0,0,0,7.1,0,33.3,19.1,0,0,0,-0.119,-7.1,1.6,-5.5,0
Ike Anigbogu,20,IND,C,3,0,6,-6,0,0,0,18.9,36.2,27.7,19.4,0,14.8,25,29.1,-0.1,0,-0.1,-0.48,-14,-2.3,-16.2,0
Trevon Duval,20,MIL,PG,3,0,6,38.3,0.833,0.333,0,0,16,8.5,59,0,0,0,20.9,0.1,0,0.1,0.537,19.1,5.3,24.4,0
Okaro White,26,WAS,PF,3,0,6,-4.5,0,1,0,17.8,18.4,18.1,0,0,0,0,14.1,0,0,0,-0.251,-9,-7.8,-16.8,0
George King,25,PHO,SF,1,0,6,1.9,,,,0,18.8,9.2,0,0,0,,0,0,0,0,-0.001,-5.8,-2.1,-7.9,0
Kalin Lucas,29,DET,PG,1,0,6,16.6,0.532,1,2,0,56.7,27.3,20.8,0,0,0,13.5,0,0,0,0.238,-5.6,6.4,0.8,0
Terrence Jones,27,HOU,PF,2,0,5,-15.8,0.225,0.5,0.25,0,90.3,44.2,0,0,0,18.4,47.2,-0.1,0,-0.1,-0.661,-24.7,-6.4,-31.1,0
Zach Lofton,26,DET,SG,1,0,4,-10,0,1,0,0,0,0,0,12.3,0,50,21.6,-0.1,0,0,-0.447,-17.4,6,-11.5,0
Jordan Sibert,26,ATL,SG,1,0,4,29.7,1.5,1,0,0,0,0,0,0,0,0,10.2,0,0,0,0.183,13.7,2.2,16,0
Donte Grantham,23,OKC,SF,3,0,2,-38.1,0,1,0,0,0,0,0,0,0,0,40.7,0,0,0,-0.946,-23.6,-14,-37.6,0
Kobi Simmons,21,CLE,PG,1,0,2,0,,,,0,0,0,0,0,0,,0,0,0,0,-0.033,-7.4,-3.2,-10.6,0
Tyler Davis,21,OKC,C,1,0,1,0,0,0,0,100,0,51.6,0,0,0,0,40.7,0,0,0,-0.471,-9.6,-31.1,-40.7,0
John Holland,30,CLE,SF,1,0,1,0,,,,0,0,0,0,0,0,,0,0,0,0,-0.032,-3.4,-1.6,-5,0
Zhou Qi,23,HOU,PF,1,0,1,80.4,1,0,0,0,0,0,0,0,0,0,43.4,0,0,0,1.261,40.1,11.9,52,0
Tyler Ulis,23,CHI,PG,1,0,1,0,,,,0,0,0,0,0,0,,0,0,0,0,-0.015,-7.7,-2.7,-10.4,0
League Average,,,,,,,,0.56,0.359,0.259,4.6,15.4,10,15.2,1.5,1.7,12,19.9,,,,,,,,
